Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
BR1-EC_bRNA_1	0.17767773273167944	0.17361818775769083	0.001643742136707045	0.003762758199305395	0.0	0.0	0.0	0.0	0.0	0.0	0.006191013628531711	0.0	0.0005437631815874316	0.0	0.0037680380422615094	0.0	0.0	0.0006553585160572755	6.85766211575584e-05	0.0	0.005218389604967907	0.005246704509316241	0.0015498527681504985	0.0	0.0	0.0	0.0	0.0003297184092096779	0.0	0.0	0.0035150837910581097	0.007476152011172224	0.0021623606053232315	0.005161753463991684	0.007234317640468964	6.400552604825024e-05	0.0009799572072748872	0.0006592670407833632	0.0001210608025459571	0.00021712303962137113	0.014440296056146504	0.001646525509900839	0.002720980643540603	0.0020944076950912944	0.00039282045661152604	0.0004264934497732065	0.00045829842937824243	0.0005929345724049126	0.00016712606873237415	0.0014229392727993615	0.005122697007099061	0.0007735850227958929	0.0	3.3556781603528035e-06	0.0
BR1-EC_bRNA_2	0.0027914560276148677	0.0	0.0	0.01451349591160652	0.014276896664656265	0.04848416673688545	8.301727963166893e-06	0.09059468183004951	0.0	0.0003248051065589047	0.0010263011194465072	0.00936850000643384	0.00038499263429186465	0.0	0.0	0.08794092914823493	0.10346415421056357	0.00022660255588349056	0.001327093773839716	0.003232271161783882	0.00010308697057226234	4.688652187434935e-05	0.006871515320195099	0.00833955322403226	0.011000871687024804	0.012459570511385923	0.01320001530436557	0.00020294800387404724	0.00045958887377840703	0.0017496266825738117	0.0018421171023042956	0.0042420113315737576	0.006230989980927228	9.878663943910713e-05	0.0030819193625791354	0.007971046917154702	0.00441154165528125	0.00017618764106154888	0.0005165064202857104	0.0024831230649116076	0.0008693621559749434	0.0037581021618016104	0.004722767645067582	0.0	2.3442449553553465e-05	3.522890874857532e-05	0.0	0.0	0.0	3.021860690646477e-05	0.0	0.0	0.0028151082984759213	0.002407136447883073	0.0
BR2-EC_bRNA_1	0.17890181144508058	0.17106809313027443	0.0016284137891338772	0.0032608583054685803	0.0	0.0	0.0	0.0	0.0	0.0	0.006352426068502451	0.0	0.0005018255365028903	0.0	0.003803047294933976	0.0	0.0	0.0006664582463858226	8.572691537806423e-05	0.0	0.00537270691930176	0.005427850382076453	0.0015934153373395577	0.0	0.0	0.0	0.0	0.0003509536721026087	0.0	0.0	0.0035761771601714874	0.007657784315526725	0.0022030995523127407	0.005216299299959454	0.0073978491238037404	5.582333105266269e-05	0.0009932783291409133	0.0006839750777775196	0.00012611750919587345	0.00023513104316172305	0.01455837133194571	0.0016608359328797167	0.002702970537070144	0.0020638931904535104	0.00040477593903878105	0.00042769498128179616	0.00046812521097645246	0.0006010711868095195	0.0001695162450191504	0.0014008839073095746	0.00512306418247228	0.00075732695203298	0.0	6.387331961937676e-06	0.0
BR2-EC_bRNA_2	0.0026602799525454425	0.0	0.0	0.013990654114068532	0.014109560566492912	0.047828608965006396	2.015363600413214e-06	0.08909116331986654	0.0	0.0003476502210712794	0.0010570582084167307	0.00950344705774851	0.0004010573564822296	0.0	0.0	0.0860627439086364	0.1015491411620828	0.000233151686973573	0.0013804407023112748	0.003296819599658193	0.0001364735761681471	4.652758653984433e-05	0.00704461599915582	0.008496472146496636	0.011181949486624713	0.012798208522483675	0.013455749753645975	0.00021820185916915065	0.0004640805229466493	0.0017680142925462529	0.001889989976648101	0.004398462987422227	0.0063602507068539794	9.878389288094628e-05	0.00310894558485197	0.00821509046148263	0.004499390470327714	0.00018275314281294373	0.0005282234434616547	0.0025705239976359768	0.0009219988841664558	0.0038365594930702533	0.004771842573766433	0.0	2.0542605816400542e-05	3.496115091203925e-05	0.0	0.0	0.0	3.312019521705465e-05	0.0	0.0	0.0027928002655147636	0.002343429684599021	0.0
BR3-EC_bRNA_1	0.1776613119879398	0.16994505450241698	0.0015569116896572378	0.0037758173260978678	0.0	0.0	0.0	0.0	0.0	0.0	0.006340606043199133	0.0	0.0005140085274627663	0.0	0.0036970602556547815	0.0	0.0	0.0006080401854634711	5.871869669032504e-05	0.0	0.005130856123375561	0.005252578131661116	0.0015144889561464717	0.0	0.0	0.0	0.0	0.0003260532698274136	0.0	0.0	0.0034312102781323215	0.007377494966567195	0.0021485088217287926	0.005064465295973994	0.007114385185487983	5.732091833966733e-05	0.0008656328510296512	0.000609244312955983	0.00011309790255433467	0.0002051414096327332	0.014142553952865511	0.0014576957519566488	0.0024912947814668303	0.0018963247505627816	0.0003435479733186263	0.0003696441111814491	0.00040206368258203725	0.0004925207254368937	0.00014895725329104327	0.0012706336564263423	0.004783629463607831	0.0007057769332559146	0.0	2.770055760022092e-06	0.0
BR3-EC_bRNA_2	0.0021961386488528415	0.0	0.0	0.013851084987063098	0.013823064079262742	0.04711540515955981	7.005226950088808e-06	0.08838319712253298	0.0	0.00030297606559134095	0.0009684726258497778	0.009151453356922268	0.0003344995868667406	0.0	0.0	0.08567927317018516	0.10101887647756312	0.0001990776216363172	0.0012283950859388272	0.0030822122484920073	0.00011330614588960304	3.51522128164177e-05	0.0068037279329353955	0.008215810615386824	0.010920746373468524	0.01239667958512939	0.013025717270523774	0.0001860347897753093	0.00038904233075207425	0.0016585637574019585	0.0017804401952920342	0.004122914453412967	0.006149694654310731	8.93414998068941e-05	0.002947303409884008	0.007804787605320685	0.004422701322697843	0.00016315452318782232	0.0004924641188424704	0.0023779977912147775	0.000845107768435886	0.0037059956045131185	0.004540436041011077	0.0	1.605182442093534e-05	3.838582019946129e-05	0.0	0.0	0.0	2.0658337566271608e-05	0.0	0.0	0.002774475162386638	0.002343762945236083	0.0
LG1-EC_bRNA_1	0.1549099966192674	0.0	0.015165000448464527	0.0	0.0	0.023813466354811335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029854606684884765	0.007159881959299973	0.007014797804884512	0.009014697376090999	0.00010364338453345319	0.0	0.0	0.0008851140618140151	0.0	0.0	0.0	0.0004932503535090669	0.005122872769931594	0.009733454880284133	0.008493146237164576	0.0037629493730260764	0.0019126086287572376	2.2551935372398373e-05	0.0	0.0	0.0	0.00034766639017917543	0.0028161785789107153	0.006158534749158076	0.00727444668739884	0.00455338144181882	0.01364794566753353	0.009722249917208966	8.3893857910441e-05	0.001060301164373398	0.005670565774787866	4.56097349698995e-05	0.0	0.0006038092866783687	0.004386485200279486	0.005110381133676963	0.00042550235894886506	0.0
LG1-EC_bRNA_2	0.0	0.011777368410158756	0.0012694995825830177	0.0019214980095074478	0.0002621792616204058	0.0038705938360275704	0.010152546933537558	0.011380649790601565	0.001407488667646389	0.042814563368037586	0.004669205665831833	0.0006795962439371045	0.00036222134829135016	0.011109846211164698	0.007025792593669229	0.002922809952219649	0.008665076234291443	0.015721536445664753	0.013401036710553423	0.012979093867566373	0.008779508271884116	0.0006392201100028704	0.0002730267664382504	1.0370545824641951e-05	0.0011669813367008784	0.00038736447517751145	0.001797224131112188	0.005716790839320233	0.0057514320382111095	0.0007479420426636529	0.006903345900736571	0.005801948973236072	0.001162863767095614	0.014063544022455484	0.005260267107449185	0.005350896952776963	0.006084023541647406	0.003171096549035946	0.007611961026551044	0.0020930701368332433	0.0005253192941114177	0.00030112394425161877	0.0029593493221687886	0.00033293849616701504	0.008972447659646152	0.006183366844469167	0.007388934068735337	0.010181920360582087	0.005732157970492932	0.0449461031142377	0.0034674222318031543	0.00026784954665406925	8.13313057792417e-05	0.0	0.0
LG2-EC_bRNA_1	0.15621412399081755	0.0	0.014726900750224346	0.0	0.0	0.02362661055611532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028618663426650368	0.006830624369804854	0.006506438609555134	0.0085232302724532	0.00017429530702307782	0.0	0.0	0.0007963166185211112	0.0	0.0	0.0	0.0004783685173377835	0.004823471208396516	0.00952939457263743	0.008104256315884144	0.003886664557270116	0.001757880230825655	1.5227770519630157e-05	0.0	0.0	0.0	0.00040458524859282574	0.0026434368162446984	0.005850078769590021	0.007187949964519544	0.0044138800281354204	0.013525058258248674	0.009547749308210642	8.46143106645185e-05	0.0010093136536175765	0.005395437312544253	9.282124368863887e-05	0.0	0.0006610047848192241	0.004221812301502637	0.004885544935093615	0.00030503281671477085	0.0
