Sample	10	11	12	13	14	15	16	17	18	19	1	2	3	4	5	6	7	8	9	MT	X
BR1-EC_bRNA	0.046394326525235556	0.05407966276704434	0.03650323336721086	0.035141300171519514	0.04080628910440722	0.028877291366432946	0.03555465820829508	0.06329902855323305	0.026862032485842437	0.043940201667574466	0.06346114544118714	0.07230956041550175	0.04739616568501672	0.043400268976076184	0.05983381982656092	0.05606961110326645	0.04900635715774957	0.03958984767307269	0.046262882770989625	0.08896732013930186	0.021060050779882794
BR2-EC_bRNA	0.044179780306645836	0.055369847746471065	0.03468717303729668	0.03439780572618933	0.041190268082486416	0.02983032037051363	0.035689783780998685	0.07419789924808053	0.025954449633691833	0.045224834690215446	0.06084258247021223	0.07009237829146199	0.04644986490659852	0.04298871557342457	0.06118266015253874	0.05544162665424218	0.05331858838817703	0.0408040045315219	0.04651761616137099	0.08056511121808764	0.01969611114986068
BR3-EC_bRNA	0.04377160946415799	0.05819758329023016	0.033756204397288825	0.032682021151966306	0.03975350803150285	0.028537668630371677	0.03636697991910176	0.07796530144897397	0.025030356888605353	0.04355268402721919	0.059671899204095005	0.06879866952913302	0.044454515145730365	0.04152460164720752	0.058340291250844944	0.056110993643478824	0.05499124520765134	0.038075833500815906	0.04403837063129205	0.09452830723155721	0.018974491494699094
LG1-EC_bRNA	0.04111622841587194	0.06609181967077146	0.039634468148858515	0.03669743265022415	0.036865785994975184	0.0380555469024248	0.038742442566158684	0.08634294907955004	0.030172043728268923	0.038918855771958825	0.0654936746966675	0.0722067643186152	0.04273788352512206	0.045172883742848974	0.0612575629669267	0.05715407929394584	0.052350107010793595	0.04421370494715193	0.04762612469873964	0.039466059473253594	0.01897754225769471
LG2-EC_bRNA	0.038662388298559475	0.06633894305734253	0.044844455023855125	0.03463115658556834	0.03503962048830444	0.04084741079554022	0.041436592123492676	0.1040624511797191	0.03043859736404288	0.03228463649306483	0.060390235680185096	0.0754040692801723	0.03646137762466547	0.04288394735161377	0.06089743507970999	0.05942159028102537	0.05167200187027653	0.04942617327492886	0.05074171108700978	0.02656299524547337	0.01650328535774694
LG3-EC_bRNA	0.03938797204931051	0.06737277865116259	0.0412787330238509	0.03543124521444847	0.03556213745209334	0.03870988624748551	0.03894989384431657	0.09743127200660803	0.029881374743981448	0.03588921956748876	0.06372445860865412	0.07335610798876867	0.03956703738172763	0.04242795829160256	0.0596065498779274	0.057628153465225984	0.05135925006237756	0.04597989914929614	0.048460747539526186	0.03930426304832613	0.017444434479872786
LV1-EC_bRNA	0.045547698019845005	0.04476811886373497	0.02636282744263096	0.029146622383795062	0.02989923372156757	0.03151535647599579	0.03224551718306431	0.07658264014192129	0.02042042547765018	0.02374864561131959	0.06272903975758981	0.06004258292414188	0.029537036457836285	0.044516207591167124	0.03788533002619688	0.04006202119437376	0.03543505757473091	0.04001413276049843	0.0391829910524609	0.22990713567744633	0.019777309102791924
LV2-EC_bRNA	0.03982017256422799	0.04033515568462928	0.0268457457698439	0.027283269548357122	0.026511806673382172	0.03139192681846853	0.03312632597343614	0.09691114075653554	0.018640702615815033	0.019197187062745386	0.06431148987963474	0.056878091206718995	0.02629896427943899	0.04014952826767859	0.03415868768568039	0.04061907526189032	0.03090396842101021	0.03715850976355244	0.037649226844728774	0.25412366572024503	0.01674240824509855
LV3-EC_bRNA	0.0481108763245054	0.04534692738253039	0.027669532640804517	0.030649491428993206	0.031395786956013264	0.034832640127861025	0.03339012719669709	0.08208613406086995	0.02164872503464262	0.02676851909119311	0.06342893765060933	0.06253263604691407	0.03213658521279782	0.04398370481258705	0.03937012533328685	0.04055349037074129	0.0352969129074508	0.04044412026175371	0.04196528433666901	0.1969304192699521	0.020721658807320468
