Sample	-247.5	-242.5	-237.5	-232.5	-227.5	-222.5	-217.5	-212.5	-207.5	-202.5	-197.5	-192.5	-187.5	-182.5	-177.5	-172.5	-167.5	-162.5	-157.5	-152.5	-147.5	-142.5	-137.5	-132.5	-127.5	-122.5	-117.5	-112.5	-107.5	-102.5	-97.5	-92.5	-87.5	-82.5	-77.5	-72.5	-67.5	-62.5	-57.5	-52.5	-47.5	-42.5	-37.5	-32.5	-27.5	-22.5	-17.5	-12.5	-7.5	-2.5	2.5	7.5	12.5	17.5	22.5	27.5	32.5	37.5	42.5	47.5	52.5	57.5	62.5	67.5	72.5	77.5	82.5	87.5	92.5	97.5	102.5	107.5	112.5	117.5	122.5	127.5	132.5	137.5	142.5	147.5	152.5	157.5	162.5	167.5	172.5	177.5	182.5	187.5	192.5	197.5	202.5	207.5	212.5	217.5	222.5	227.5	232.5	237.5	242.5	247.5
BR1-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3100330561048135	1.5395994022731734	1.6830940916615096	1.8204505089231358	1.922184822367461	2.0901319728507244	2.320266863896394	2.5057231840525676	2.66873959135208	2.8817678223724923	3.080104451253566	3.254189873863539	3.4257596111756805	3.513406086952146	3.667768536827117	3.8124707551584125	3.8489985056829332	3.84215584167283	3.8437658802634425	3.78630762806096	4.30212374152843	3.498714484812808	3.3371068612800814	3.19069397694626	2.9883322515886555	2.76846135655814	2.561370142840611	2.3748069211533918	2.098484048039526	1.9291281137894774	1.7347159539730217	1.551372809467027	1.4023436124234603	1.2555282184419858	1.0984488284453566	0.9748783666158498	0.872640916111958	0.7453472400416598	0.6763168354691502	0.60205380547715	0.5087721946335402	0.46057166432707936	0.3964720029383204	0.3529003335798705	0.3105361931643799	0.2761216182900384	0.24110327894421718	0.21031129089875375	0.18475192827278078	0.16975844389770217	0.13826206396884574	0.12799806795369126	0.11451399475731183	0.09650168802483484	0.08643894683350692	0.07325675587286733	0.06601158221511122	0.05584821361187001	0.05162186231151228	0.04548359018480224	0.041559121120184346	0.03421332005051496	0.02958445910250411	0.025659990037886223	0.023748069211533916	0.022641167680487843	0.01811293414439027	0.015999758494211407	0.015798503670384847	0.01288030872489975	0.012779681312986471
BR2-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1619412824461286	0.7996416961059614	0.9551415602322937	1.1159757239047072	1.2693619976448565	1.5150417182483369	1.7795424580049721	2.106746379218374	2.3762794770373503	2.651851404531135	2.9364815765371337	3.1961512525539213	3.41596465271697	3.6631540807391527	3.8051672252584114	3.9768712823454817	4.065038195597693	4.115361776221102	4.133176323761789	4.123715490604588	4.746117535754904	3.82197530118663	3.74135692502793	3.5701561037470935	3.37802067292692	3.122880119166239	2.9018589530682286	2.651247521563654	2.425898527532031	2.1710599152550905	1.9498374548345865	1.7306279376390188	1.5357750334651812	1.3430357196775264	1.1614682407882686	1.030324989683666	0.9154865787010478	0.7704540193443844	0.6651770886802137	0.5867729500689433	0.502732570427851	0.44345139245347587	0.3734009682256912	0.32297674044103586	0.27345833710760187	0.2252483468703765	0.20823897661966442	0.17723965095564478	0.15318497941765552	0.13265295852330486	0.11604617691758003	0.09128697525086304	0.08162484777116862	0.07528407661261914	0.06250188713427338	0.04810934307597854	0.04599575268979539	0.04106404178870135	0.03462262346890506	0.03432068198516461	0.028583793794096035	0.02405467153798927	0.019525549281882507	0.01872037199190797	0.015499662832009823	0.01388930825206075	0.0135873667683203	0.011977012188371227	0.008655655867226265	0.010366657608422154	0.009561480318447618
BR3-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14575644269666543	0.7324084967846956	0.8408948055506309	0.9785928409109224	1.1350266733282832	1.3771818137863232	1.6071486131480974	1.87952278111754	2.1467597144100443	2.42114848421358	2.7202161264847615	2.9940005157380694	3.24068851032282	3.454538495011846	3.6380687220977648	3.8425508082582556	3.964736409496027	4.0632504391832	4.162872499879124	4.140107499153867	4.670955082437507	3.9692692636227376	3.8400325559656387	3.691455670701243	3.467834867116863	3.2386739084887264	3.035501313520396	2.7721928538043743	2.5631779135171726	2.337038857640176	2.090854513513949	1.8594774928683093	1.6359574193756345	1.4744870823730398	1.3017349750995213	1.1353288636033976	1.0046819346624334	0.8813883024159105	0.7621238738375747	0.6498098215868615	0.5792987573935887	0.4987146840298483	0.41198607507212276	0.3686721356391123	0.31447934630199686	0.2780150531049044	0.24225587054974457	0.20105726304253227	0.17003239479749221	0.15200170838235533	0.13397102196721838	0.11040018050832434	0.09982352087933341	0.08249794510612922	0.07161909520202427	0.05701323190484632	0.05429351942882009	0.0464365722758554	0.03444969136299902	0.03223362934549615	0.030924138153335376	0.025887633568101604	0.024678872467645493	0.020448208616049124	0.01722484568149951	0.015915354489338725	0.014908053572291972	0.011986880912856383	0.012389801279675086	0.010778119812400278	0.008159137428078715
LG1-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14942828096136887	0.7735879982744353	0.8982791613915936	1.090243218158251	1.21171654480787	1.4881488088474413	1.6805150951725416	1.964388606043298	2.2249328025243926	2.5155436584990603	2.768043263811306	3.0851007132535644	3.2842043446825757	3.5504803123714748	3.7840751284369256	3.941648557956754	4.084138379034991	4.1972654423469296	4.200885508372911	4.218281936775547	4.805134862543077	3.9003194708267928	3.826610904242215	3.6544566532288476	3.3777227170204442	3.150463016500462	2.9011812476557557	2.673720432356552	2.404628857758556	2.1930561100178285	1.959159621783546	1.7113862137829992	1.5499916034579675	1.3786418115614854	1.2183533325221703	1.057964296093245	0.9384015598462278	0.8366374815602886	0.7164714009756078	0.6320031937026941	0.5494455768323819	0.4822732405724933	0.40424070623465874	0.35315755231246804	0.30217495577988795	0.26305813122136	0.2360081934161055	0.19045569592249842	0.17024366061076548	0.15123831397435988	0.13002070476652083	0.10588693125997405	0.09361892972747943	0.08597656811707294	0.06666954931183551	0.06033443376636697	0.05510544950661516	0.04364190709100544	0.03750790632475813	0.033284495961112444	0.029865544714351648	0.026346036077980244	0.022223183103945165	0.01799977274029948	0.016089182337697856	0.015284723220812965	0.014681378883149297	0.01367580498704318	0.011463542415609726	0.010960755467556666	0.009854624181839938
LG2-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2411443046117969	1.2982992239958184	1.4803385469020145	1.7908407382091591	1.983937115516063	2.3785734389449558	2.64414378191468	2.994049294358892	3.226750030155603	3.5498170560090068	3.7624140565317035	4.000643319528768	4.155442081138676	4.355172691086004	4.379498210767561	4.4557918861324435	4.43629126291665	4.411865224558723	4.308632543926662	4.16197579510273	5.016686100277432	3.5750472437778935	3.3545092678219612	3.107936954686181	2.7879860078002494	2.5178923243938724	2.2255840135097102	1.962526637449238	1.6915282859555305	1.5108962245185156	1.2970929998793777	1.1001769128704113	0.9052711993888465	0.7881669414177154	0.6643279321297897	0.5725543806039162	0.4570584214547063	0.401773149451168	0.3393510514253548	0.27924088295605326	0.2258654658035463	0.19761971774355674	0.15811587793011941	0.1310763539865707	0.10896224518515539	0.09247718226046399	0.07669575007036307	0.06563869566965543	0.055184753327168184	0.04201680672268908	0.0396043584898074	0.036387760845965185	0.025732781150737807	0.021812552772305094	0.02020425395038398	0.01377105866269953	0.015379357484620642	0.014173133368179807	0.012564834546258693	0.010152386313377025	0.007337863375015077	0.007840456756865425	0.006533713964054521	0.005830083229464034	0.006131639258574243	0.006433195287684452	0.005327489847613686	0.004020747054802783	0.004322303083912991	0.005830083229464034	0.005729564553093965
LG3-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16492495462302437	0.8412077210205448	0.9855296191550135	1.1762837714246661	1.3667364155505841	1.6588978068297626	1.929752622618337	2.272768387474146	2.5600051457389865	2.887945503408047	3.221313007664337	3.5640272643764104	3.8274448792861895	4.112571080544885	4.242018576921763	4.471566777018647	4.562622236426606	4.641114856512274	4.583225292915161	4.482019059334793	5.128151011358817	4.031666395309337	3.7955855187648617	3.4935748614570077	3.2682477753724126	2.9346792656869662	2.635683689816462	2.3472408989766813	2.074577034325697	1.796586525802062	1.5684453637092737	1.3650278694027527	1.1996004012068366	1.0216100936886305	0.8567856417801846	0.7576899652059602	0.6328655936996859	0.5507548758891978	0.4545737780377448	0.38974952713472794	0.3315584553938802	0.27165883750520103	0.23477434125495728	0.1969853205735087	0.16492495462302437	0.1388947515472393	0.11628164076711713	0.09688461685350121	0.08110569066470485	0.06854285134241475	0.06110565046361903	0.05598001202012467	0.04371868084156953	0.038794047827231816	0.0295477980860263	0.02934679265686966	0.024924673215423545	0.01959802934277255	0.01849249948241102	0.017587975051206135	0.013668369182651623	0.012663342036868416	0.011256304032771924	0.01035177960156704	0.011356806747350246	0.00914574702662719	0.007839211737109018	0.00653267644759085	0.006834184591325811	0.0077387090225306985	0.006834184591325811
LV1-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13894250876685005	0.7160264453238104	0.8307394717369623	0.9593266415725638	1.1285308689637423	1.3286000386063122	1.5172079593346846	1.7786048643953285	2.03014911688061	2.33930122575041	2.5808922883891516	2.892557829038381	3.1516423768619504	3.44199401602162	3.642565872020075	3.8728967602869737	3.992737187530161	4.135399575330567	4.163550011260175	4.248403468133707	4.74897854132484	4.0109344336132295	3.9493050863816235	3.794176076955249	3.558215101502429	3.322957886947849	3.0485916739053502	2.8250973200784997	2.5374601872406135	2.2986841681948333	2.041409291252453	1.874819032911881	1.642779011034971	1.4648280410513785	1.3211602805392015	1.1306421516584628	1.0071823826528972	0.8749758710549175	0.7580510246758678	0.656910529871634	0.5961860180806229	0.5093218157835473	0.4380408905189332	0.3652519061866615	0.3215181932245922	0.2688366631277547	0.24903082070585206	0.2000691696425699	0.18358105716951387	0.1559333075957919	0.13441833156387736	0.10998777466782485	0.10274909114306856	0.08495399414470933	0.07359328250168902	0.062433645401023065	0.05579818550332979	0.046347682012675744	0.043029952063829105	0.03619341762378149	0.030764404980214266	0.027446675031367627	0.023726795997812307	0.022017662387800403	0.019403693337193967	0.018096708811890745	0.016588649744233182	0.01578435157481582	0.011762860727728983	0.010757488015957276	0.009148891677122543
LV2-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14733057486040252	0.7638693608645001	0.9227493672920097	1.124914634636243	1.336721166593018	1.636905957498092	1.9454264250994255	2.3355963523882215	2.6607881733820755	3.0526654079460087	3.422950226971438	3.696018961153738	3.9959024625396697	4.215241232474993	4.38165347688105	4.5586108544570765	4.557506126220223	4.597678062105813	4.494335757040132	4.421222833728358	5.1188085003816335	3.911842686699072	3.7183143855702405	3.4262644116819994	3.1524926686217007	2.8582332382597517	2.59169244365886	2.2865865906078016	2.031595227574017	1.7963885429638855	1.5556582171694855	1.3633350741172217	1.170409352026674	0.9939541236492186	0.855461374683646	0.7243000040171935	0.6234684449443618	0.5297674044912225	0.4586630779737275	0.378017916683405	0.3320210500944041	0.28562246414654724	0.23490539509098946	0.19372916080825933	0.17203631543004058	0.1378901699272888	0.12061623749648495	0.09982726067569196	0.08616880247459124	0.07200819507492066	0.05965532479010163	0.05101835857469971	0.04479170851243321	0.03725947053388503	0.034146145502751774	0.03213754870847226	0.0245048808902101	0.02249628409593058	0.0182782308279436	0.015466195315952275	0.01446189691881252	0.012152010605391074	0.01466275659824047	0.011549431567107218	0.010243843650825533	0.01004298397139758	0.007532237978548187	0.009239545253685776	0.008536536375687943	0.00672879926083638	0.006929658940264332
LV3-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08512582220375257	0.42220797868433313	0.5075350439665816	0.6280796479856071	0.7563721105267236	0.9486598720295263	1.2045404463370237	1.471489389961794	1.7324010412316884	2.0143425942044004	2.3424694336919147	2.645541509906694	2.9422744291488523	3.2233103882683336	3.457255467019781	3.6959297581158816	3.891135544256875	4.054947410152512	4.2036660451609595	4.171366531062373	4.802364203686169	4.12035141066367	4.090064327350041	3.9390313969388915	3.7412094507774523	3.527891787571831	3.2809665302574	3.042895968396787	2.829075197494926	2.538480192146891	2.313188565770766	2.0651564715246074	1.861699719165284	1.6723299823006712	1.4925192916646124	1.3022439609467682	1.1786807107503046	1.0174850048751136	0.8792310099484515	0.7822318461134428	0.675774257589128	0.592761487709582	0.514578551713937	0.44937579428127544	0.38749354764379573	0.345634987316655	0.2945192453787042	0.24783085116766268	0.21824811862876992	0.19138216764957142	0.16854107824029027	0.13694591491643884	0.12104771171526518	0.10696069622055436	0.09126373609787658	0.08271090526180215	0.06852326822784338	0.06188224663747972	0.052021335791182136	0.046386529593297796	0.03531816027602501	0.03380883718730599	0.033909458726553925	0.03068956947062002	0.02575911404747123	0.021533009399057983	0.021432387859810047	0.0201243078495869	0.019118092457107553	0.01499260934794224	0.013684529337719091
