Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
BR1-EC_bRNA_1 - illumina_universal_adapter	0.00033178334221929917	0.0003516506082204548	0.0003913851402227661	0.0004331063988251929	0.0005086020096295844	0.0005860843470340913	0.0007211817558419497	0.0009734960340566264	0.0011821023270687605	0.0020661956641201866	0.00411550415213939	0.006445934454074947	0.00762704341784365	0.009036625940625643	0.010846533873330922	0.013426298363580981	0.016237516502744506	0.019412305609729175	0.02337979863015996	0.028566148419761635	0.03430679493079555	0.04106365209778859	0.048873474362842874	0.05781970424316325	0.06877153462630031	0.08157201411084489	0.09542347196685058	0.11118516744886742	0.1292186847981164	0.14951309701829688	0.17185185090999627	0.19683195781654933	0.22445341773795602	0.25674269180633424	0.29248787679561344	0.3326445882004493	0.37725355391614407	0.4286342772483328	0.48605862289807306	0.545988230790559	0.6116704055536797	0.6885120236296494	0.774360466747243	0.8667690810984182	0.9712331524590947	1.0846424603367915	1.222371288526503	1.3799137410991666	1.5627045086693996	1.7137384449000848
BR1-EC_bRNA_1 - polya	0.0022489745113308183	0.004251594924247307	0.00882305283111322	0.014852768062463956	0.02503076843485599	0.034187591334788624	0.04291130783589606	0.049060226663253735	0.056208468970469536	0.06778909832254315	0.08451038275241579	0.0998558590117084	0.11363182125690974	0.12656938487686228	0.13841424886675127	0.1493243579912859	0.16033082335592613	0.17113166251745437	0.18207753272079108	0.19277009528261305	0.20410834398947258	0.2154604997825329	0.22649477931957473	0.2378588554722358	0.24894578326418065	0.2600088703369242	0.2711444729305719	0.28275986999814756	0.2945312251038323	0.3060611929276029	0.3175305655900701	0.32973403373127996	0.34191664124318866	0.3537128304313748	0.3665778785304231	0.3902209184350984	2.428836843892481	2.4496021103168886	2.462219810954222	2.481195036711926	2.4941425339648795	2.5079721378282835	2.522072929872604	2.5353710843704773	2.5477891189845	2.560101857088716	2.572807967059755	2.586196517617934	2.5991946763991898	2.6094342652961857
BR1-EC_bRNA_2 - illumina_universal_adapter	0.0007072746696411407	0.000729128662242412	0.0007688631942447232	0.0008165446326474968	0.0008999871498523505	0.000983429667057204	0.0011145536226648313	0.0013768015338800857	0.001599314913093029	0.002478441433644166	0.004504902565762041	0.006795598335695286	0.007965780303163354	0.009344568563643556	0.01114255613674814	0.013673645825295368	0.016465990061757793	0.019619918539441252	0.023554630570970125	0.028773761349473712	0.03444685915610371	0.04117093533419483	0.048941023067246806	0.05786738568156603	0.0687010058319962	0.0813902286269343	0.09507082799533008	0.1106467645402361	0.12854220439077704	0.1486349638610458	0.17080385262843534	0.19563495503997969	0.22311237728287803	0.2552625804892481	0.29090544905862137	0.33075322447713923	0.37527974103892925	0.42679754850652596	0.48449010224728184	0.5449173851530968	0.6109293565318366	0.6878941516570134	0.7738399443780126	0.8664402778460991	0.9710632873347849	1.0845917988084885	1.2224666514033085	1.3799028141028662	1.562734309568401	1.7137523519862856
BR1-EC_bRNA_2 - polya	0.005374095453312601	0.008525043841095885	0.015621631256708679	0.024907591385648825	0.04042392613255138	0.05375088816612658	0.06600501783563938	0.07448834041813283	0.08380807489927494	0.09847806411452828	0.11819135880417495	0.13641560190703503	0.1533454926299198	0.17012041867799554	0.1851082841492674	0.19940278203709885	0.21465686887278618	0.23033214174769795	0.24514418191485954	0.2598717862015162	0.275288784618413	0.29097001767312514	0.3068320428484478	0.3223463908687503	0.33782100435705037	0.35356978611616646	0.3697715415401089	0.38606965320415687	0.4025088224568132	0.41869965088445493	0.43501862317780415	0.4538855723358016	0.4799305647000166	1.986059059977925	3.1512573237696024	3.1860886145228284	3.205345955457749	3.2229900743933753	3.2404196268561885	3.261822632519234	3.279831315785981	3.2963946554511447	3.312385817855475	3.328786245939429	3.3459912982964295	3.3632787998073352	3.381086823687471	3.399530600079644	3.418834629089667	3.433450976686717
BR1-EC_bRNA_2 - polyg	0.0009278013222539683	0.0011403810684663337	0.0014264696988829748	0.0019112309893111726	0.0037052451092155266	0.009478672609151355	0.011320368167458484	0.012331612006917306	0.019779850030750553	0.08652989034143327	0.21386615168594017	0.23827408133165995	0.24408525663699795	0.2484411547077513	0.25176991512624497	0.2557652223190774	0.25771916793029104	0.25982907157961377	0.2620621522781436	0.26447403837068395	0.26682731602852083	0.26926602293016266	0.2719550573834191	0.2750950787749017	0.28131154630666333	0.28717437650360433	0.2908686946165192	0.29411103242790787	0.2974278724868008	0.30109536979061413	0.3046158493260189	0.3078889813997093	0.311099531585496	0.31427630741908086	0.31733685974655884	0.32040734570703744	0.3237430596686315	0.3272744662003369	0.3308575276236453	0.33452502492745867	0.3380534513692639	0.3416067118935706	0.3451291781555755	0.3483268146184615	0.35175590473026097	0.3553896276818723	0.3590640785287861	0.36269978820699755	0.36656397144422226	0.36966425830370264
BR2-EC_bRNA_1 - illumina_universal_adapter	8.615232603764886e-05	9.165141067834985e-05	0.00010081655174618484	0.00011181472102758682	0.00013931014423109177	0.00015580739815319473	0.0001833028213566997	0.0002584569781129466	0.00032811205022849246	0.000648891987602717	0.0010567407651213738	0.0015654060943862155	0.001888019059974007	0.0023160311478419007	0.0027495423203504955	0.0033141150101291305	0.003943760201489394	0.0046531421201398224	0.005598068164233609	0.006807866785187827	0.008180804917149509	0.009757209180817124	0.011564574999394183	0.013676223501423366	0.016254377683805346	0.019312785258141882	0.02255266262562155	0.026279208983803252	0.03067206109761656	0.03571472171313937	0.04145301653571086	0.047792544612332316	0.05500001154807775	0.0632504715373428	0.07254575760834103	0.08280246697735517	0.09454026314293143	0.10875448042503671	0.12481089106177683	0.14196803514076392	0.1626968346938863	0.18573799933842344	0.21365318600283525	0.24388623684330252	0.2793012584435237	0.3198075159069272	0.36520520915823423	0.4227402987256751	0.49315974360627846	0.5527588229421958
BR2-EC_bRNA_1 - polya	0.000645225931175583	0.001860523636770502	0.004393768627920092	0.007504417506343286	0.013243628843021554	0.01839077206671768	0.02329228950979583	0.026589907266002858	0.030842532721478293	0.03769714172611208	0.0470767470949344	0.05565531913442795	0.06328804861572093	0.07023889160156697	0.07644552513270483	0.08223606125936297	0.08797710562425481	0.09358800498598338	0.0993079695264192	0.10520390477535743	0.11129322450082701	0.11732572035167599	0.12349752634675608	0.12958959561454597	0.1353324730076514	0.141108344908601	0.14691904434560837	0.15291854568861316	0.1591050159094018	0.16533364577910242	0.17122041588697284	0.17752878248396367	0.1840259509869519	0.19047546075638735	0.19778924332851966	0.2451482767683434	4.474919536477023	4.494106759302536	4.5015387721944435	4.522068688186394	4.530590436351266	4.540619850221798	4.551252330374593	4.558742083655229	4.565721338578385	4.572554867758562	4.579409476763196	4.586384149115819	4.593235092064026	4.598385901344148
BR2-EC_bRNA_2 - illumina_universal_adapter	0.000639726846534882	0.0006488919876027169	0.0006635562133112529	0.0006855525518740568	0.0007112149468639948	0.0007258791725725308	0.0007552076239896028	0.0008358608653865506	0.0009091819939292305	0.0012473756993323414	0.0017074657809376579	0.0022674559001823755	0.002580903724702332	0.0030015836997159574	0.003432345329904202	0.003985919850401435	0.0046118989853345645	0.005324946960412127	0.006291869343068717	0.007486087224207616	0.008856275813848947	0.010428097506982646	0.012229047726812221	0.014331531087773566	0.016903269671408063	0.019927766223793608	0.023168560105380057	0.026903355090522815	0.03128245949273437	0.03629304211451975	0.04206891401546936	0.048411191634411176	0.05563698885229228	0.06387003507352845	0.07318181839844878	0.08348343695869531	0.09531563407727028	0.10975073125911038	0.1262131576451556	0.14394220652677558	0.16516500718345428	0.18858927472462692	0.21682524132641295	0.2475477106999026	0.28331284068891505	0.32420220104895403	0.3700434871279443	0.42819630720335733	0.4992637275574565	0.5593907190188812
BR2-EC_bRNA_2 - polya	0.008791203312267317	0.011111817030643135	0.01615631067437951	0.023603904306102222	0.03431062210154705	0.043616906341826696	0.052270632538076484	0.05877238361159862	0.06595602118056769	0.07632271224239584	0.09028030557460173	0.10341028666838215	0.11539920769921708	0.12753018841660346	0.13918183225614209	0.150616262252373	0.1631523422049577	0.17558577257758262	0.1868506474640586	0.19850229130359726	0.21050404353192714	0.2229768840111438	0.23544147586339936	0.2476531098221827	0.2598335823013354	0.2719279024544504	0.2841743639492915	0.29669486316206095	0.3093070137855086	0.32192099743716995	0.3358538448884927	0.3530448999894308	0.3865783181284254	3.5314525828412355	5.891128132448166	5.940493415267739	5.958238044889175	5.972700637494218	5.986952431854702	6.0073540358717015	6.020839624438915	6.033462773231644	6.045108917986542	6.056995189437417	6.068697241552829	6.0803278055679115	6.0922800660344745	6.104696082639071	6.116888469801612	6.126020616361602
