Sample	-247.5	-242.5	-237.5	-232.5	-227.5	-222.5	-217.5	-212.5	-207.5	-202.5	-197.5	-192.5	-187.5	-182.5	-177.5	-172.5	-167.5	-162.5	-157.5	-152.5	-147.5	-142.5	-137.5	-132.5	-127.5	-122.5	-117.5	-112.5	-107.5	-102.5	-97.5	-92.5	-87.5	-82.5	-77.5	-72.5	-67.5	-62.5	-57.5	-52.5	-47.5	-42.5	-37.5	-32.5	-27.5	-22.5	-17.5	-12.5	-7.5	-2.5	2.5	7.5	12.5	17.5	22.5	27.5	32.5	37.5	42.5	47.5	52.5	57.5	62.5	67.5	72.5	77.5	82.5	87.5	92.5	97.5	102.5	107.5	112.5	117.5	122.5	127.5	132.5	137.5	142.5	147.5	152.5	157.5	162.5	167.5	172.5	177.5	182.5	187.5	192.5	197.5	202.5	207.5	212.5	217.5	222.5	227.5	232.5	237.5	242.5	247.5
BR1-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3081.0	15300.0	16726.0	18091.0	19102.0	20771.0	23058.0	24901.0	26521.0	28638.0	30609.0	32339.0	34044.0	34915.0	36449.0	37887.0	38250.0	38182.0	38198.0	37627.0	42753.0	34769.0	33163.0	31708.0	29697.0	27512.0	25454.0	23600.0	20854.0	19171.0	17239.0	15417.0	13936.0	12477.0	10916.0	9688.0	8672.0	7407.0	6721.0	5983.0	5056.0	4577.0	3940.0	3507.0	3086.0	2744.0	2396.0	2090.0	1836.0	1687.0	1374.0	1272.0	1138.0	959.0	859.0	728.0	656.0	555.0	513.0	452.0	413.0	340.0	294.0	255.0	236.0	225.0	180.0	159.0	157.0	128.0	127.0
BR2-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1609.0	7945.0	9490.0	11088.0	12612.0	15053.0	17681.0	20932.0	23610.0	26348.0	29176.0	31756.0	33940.0	36396.0	37807.0	39513.0	40389.0	40889.0	41066.0	40972.0	47156.0	37974.0	37173.0	35472.0	33563.0	31028.0	28832.0	26342.0	24103.0	21571.0	19373.0	17195.0	15259.0	13344.0	11540.0	10237.0	9096.0	7655.0	6609.0	5830.0	4995.0	4406.0	3710.0	3209.0	2717.0	2238.0	2069.0	1761.0	1522.0	1318.0	1153.0	907.0	811.0	748.0	621.0	478.0	457.0	408.0	344.0	341.0	284.0	239.0	194.0	186.0	154.0	138.0	135.0	119.0	86.0	103.0	95.0
BR3-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1447.0	7271.0	8348.0	9715.0	11268.0	13672.0	15955.0	18659.0	21312.0	24036.0	27005.0	29723.0	32172.0	34295.0	36117.0	38147.0	39360.0	40338.0	41327.0	41101.0	46371.0	39405.0	38122.0	36647.0	34427.0	32152.0	30135.0	27521.0	25446.0	23201.0	20757.0	18460.0	16241.0	14638.0	12923.0	11271.0	9974.0	8750.0	7566.0	6451.0	5751.0	4951.0	4090.0	3660.0	3122.0	2760.0	2405.0	1996.0	1688.0	1509.0	1330.0	1096.0	991.0	819.0	711.0	566.0	539.0	461.0	342.0	320.0	307.0	257.0	245.0	203.0	171.0	158.0	148.0	119.0	123.0	107.0	81.0
LG1-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1486.0	7693.0	8933.0	10842.0	12050.0	14799.0	16712.0	19535.0	22126.0	25016.0	27527.0	30680.0	32660.0	35308.0	37631.0	39198.0	40615.0	41740.0	41776.0	41949.0	47785.0	38787.0	38054.0	36342.0	33590.0	31330.0	28851.0	26589.0	23913.0	21809.0	19483.0	17019.0	15414.0	13710.0	12116.0	10521.0	9332.0	8320.0	7125.0	6285.0	5464.0	4796.0	4020.0	3512.0	3005.0	2616.0	2347.0	1894.0	1693.0	1504.0	1293.0	1053.0	931.0	855.0	663.0	600.0	548.0	434.0	373.0	331.0	297.0	262.0	221.0	179.0	160.0	152.0	146.0	136.0	114.0	109.0	98.0
LG2-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2399.0	12916.0	14727.0	17816.0	19737.0	23663.0	26305.0	29786.0	32101.0	35315.0	37430.0	39800.0	41340.0	43327.0	43569.0	44328.0	44134.0	43891.0	42864.0	41405.0	49908.0	35566.0	33372.0	30919.0	27736.0	25049.0	22141.0	19524.0	16828.0	15031.0	12904.0	10945.0	9006.0	7841.0	6609.0	5696.0	4547.0	3997.0	3376.0	2778.0	2247.0	1966.0	1573.0	1304.0	1084.0	920.0	763.0	653.0	549.0	418.0	394.0	362.0	256.0	217.0	201.0	137.0	153.0	141.0	125.0	101.0	73.0	78.0	65.0	58.0	61.0	64.0	53.0	40.0	43.0	58.0	57.0
LG3-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1641.0	8370.0	9806.0	11704.0	13599.0	16506.0	19201.0	22614.0	25472.0	28735.0	32052.0	35462.0	38083.0	40920.0	42208.0	44492.0	45398.0	46179.0	45603.0	44596.0	51025.0	40115.0	37766.0	34761.0	32519.0	29200.0	26225.0	23355.0	20642.0	17876.0	15606.0	13582.0	11936.0	10165.0	8525.0	7539.0	6297.0	5480.0	4523.0	3878.0	3299.0	2703.0	2336.0	1960.0	1641.0	1382.0	1157.0	964.0	807.0	682.0	608.0	557.0	435.0	386.0	294.0	292.0	248.0	195.0	184.0	175.0	136.0	126.0	112.0	103.0	113.0	91.0	78.0	65.0	68.0	77.0	68.0
LV1-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1382.0	7122.0	8263.0	9542.0	11225.0	13215.0	15091.0	17691.0	20193.0	23268.0	25671.0	28771.0	31348.0	34236.0	36231.0	38522.0	39714.0	41133.0	41413.0	42257.0	47236.0	39895.0	39282.0	37739.0	35392.0	33052.0	30323.0	28100.0	25239.0	22864.0	20305.0	18648.0	16340.0	14570.0	13141.0	11246.0	10018.0	8703.0	7540.0	6534.0	5930.0	5066.0	4357.0	3633.0	3198.0	2674.0	2477.0	1990.0	1826.0	1551.0	1337.0	1094.0	1022.0	845.0	732.0	621.0	555.0	461.0	428.0	360.0	306.0	273.0	236.0	219.0	193.0	180.0	165.0	157.0	117.0	107.0	91.0
LV2-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1467.0	7606.0	9188.0	11201.0	13310.0	16299.0	19371.0	23256.0	26494.0	30396.0	34083.0	36802.0	39788.0	41972.0	43629.0	45391.0	45380.0	45780.0	44751.0	44023.0	50969.0	38951.0	37024.0	34116.0	31390.0	28460.0	25806.0	22768.0	20229.0	17887.0	15490.0	13575.0	11654.0	9897.0	8518.0	7212.0	6208.0	5275.0	4567.0	3764.0	3306.0	2844.0	2339.0	1929.0	1713.0	1373.0	1201.0	994.0	858.0	717.0	594.0	508.0	446.0	371.0	340.0	320.0	244.0	224.0	182.0	154.0	144.0	121.0	146.0	115.0	102.0	100.0	75.0	92.0	85.0	67.0	69.0
LV3-EC_bRNA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	846.0	4196.0	5044.0	6242.0	7517.0	9428.0	11971.0	14624.0	17217.0	20019.0	23280.0	26292.0	29241.0	32034.0	34359.0	36731.0	38671.0	40299.0	41777.0	41456.0	47727.0	40949.0	40648.0	39147.0	37181.0	35061.0	32607.0	30241.0	28116.0	25228.0	22989.0	20524.0	18502.0	16620.0	14833.0	12942.0	11714.0	10112.0	8738.0	7774.0	6716.0	5891.0	5114.0	4466.0	3851.0	3435.0	2927.0	2463.0	2169.0	1902.0	1675.0	1361.0	1203.0	1063.0	907.0	822.0	681.0	615.0	517.0	461.0	351.0	336.0	337.0	305.0	256.0	214.0	213.0	200.0	190.0	149.0	136.0
